esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: 3911
Scenario File Name: ../../resources/xosc/./lane_change.xosc
Number of Vehicles: 4
Index [-] , TimeStamp [s] , #1 Entity_Name [-] , #1 Entity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entity_Name [-] , #2 Entity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , #3 Entity_Name [-] , #3 Entity_ID [-] , #3 Current_Speed [m/s] , #3 Wheel_Angle [deg] , #3 Wheel_Rotation [-] , #3 bb_x [m] , #3 bb_y [m] , #3 bb_z [m] , #3 bb_length [m] , #3 bb_width [m] , #3 bb_height [m] , #3 World_Position_X [m] , #3 World_Position_Y [m] , #3 World_Position_Z [m] , #3 Vel_X [m/s] , #3 Vel_Y [m/s] , #3 Vel_Z [m/s] , #3 Acc_X [m/s2] , #3 Acc_Y [m/s2] , #3 Acc_Z [m/s2] , #3 Distance_Travelled_Along_Road_Segment [m] , #3 Lateral_Distance_Lanem [m] , #3 lane_id, #3 lane_offset [m] , #3 World_Heading_Angle [rad] , #3 Heading_Angle_Rate [rad/s] , #3 Relative_Heading_Angle [rad] , #3 Relative_Heading_Angle_Drive_Direction [rad] , #3 World_Pitch_Angle [rad] , #3 Road_Curvature [1/m] , #3 collision_ids , #4 Entity_Name [-] , #4 Entity_ID [-] , #4 Current_Speed [m/s] , #4 Wheel_Angle [deg] , #4 Wheel_Rotation [-] , #4 bb_x [m] , #4 bb_y [m] , #4 bb_z [m] , #4 bb_length [m] , #4 bb_width [m] , #4 bb_height [m] , #4 World_Position_X [m] , #4 World_Position_Y [m] , #4 World_Position_Z [m] , #4 Vel_X [m/s] , #4 Vel_Y [m/s] , #4 Vel_Z [m/s] , #4 Acc_X [m/s2] , #4 Acc_Y [m/s2] , #4 Acc_Z [m/s2] , #4 Distance_Travelled_Along_Road_Segment [m] , #4 Lateral_Distance_Lanem [m] , #4 lane_id, #4 lane_offset [m] , #4 World_Heading_Angle [rad] , #4 Heading_Angle_Rate [rad/s] , #4 Relative_Heading_Angle [rad] , #4 Relative_Heading_Angle_Drive_Direction [rad] , #4 World_Pitch_Angle [rad] , #4 Road_Curvature [1/m] , #4 collision_ids , 
342, 5.716000, Ego, 0, 20.000000, -0.029516, 6.186121, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 180.743141, -60.540525, 0.000000, -19.988117, 0.623025, 0.000000, 0.117770, 3.893763, 0.000000, 164.419740, 1.609097, 1, -0.175903, 3.112065, -0.187906, 0.064083, -3.077510, 0.000000, -0.000218, , Truck, 1, 20.000000, 0.000618, 6.186121, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 159.702504, -55.107951, 0.000000, 19.903815, -1.958694, 0.000000, 0.006980, 0.076048, 0.000000, 185.884063, -1.784436, -1, 0.000564, 6.185127, 0.003937, 3.141593, 3.141593, 0.000000, -0.000197, , Truck+, 2, 20.000000, -0.002698, 6.186121, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 153.727228, -54.563572, 0.000000, 19.915215, -1.835049, 0.000000, -0.029322, -0.342267, 0.000000, 191.885869, -1.737700, -1, 0.047300, 6.191302, -0.017176, 3.148932, -3.134253, 0.000000, -0.000191, , Truck++, 3, 20.000000, -0.010348, 6.186121, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 141.056612, -53.720808, 0.000000, 19.956078, -1.155499, 0.000000, -0.049443, -1.316189, 0.000000, 204.580671, -1.306084, -1, 0.478916, 6.225348, -0.065878, 3.185328, -3.097857, 0.000000, -0.000179, , 
343, 5.732000, Ego, 0, 20.000000, -0.033661, 0.817221, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 180.423363, -60.529484, 0.000000, -19.986129, 0.690053, 0.000000, 0.124209, 4.189201, 0.000000, 164.739045, 1.628007, 1, -0.156993, 3.108637, -0.214292, 0.060723, -3.080869, 0.000000, -0.000217, , Truck, 1, 20.000000, 0.000619, 0.817221, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 160.020967, -55.139270, 0.000000, 19.903957, -1.957401, 0.000000, 0.008854, 0.080790, 0.000000, 185.563950, -1.784436, -1, 0.000564, 6.185190, 0.003943, 3.141593, 3.141593, 0.000000, -0.000197, , Truck+, 2, 20.000000, -0.002552, 0.817221, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 154.045865, -54.593016, 0.000000, 19.914793, -1.840231, 0.000000, -0.026416, -0.323871, 0.000000, 191.565769, -1.739955, -1, 0.045045, 6.191042, -0.016247, 3.148611, -3.134574, 0.000000, -0.000191, , Truck++, 3, 20.000000, -0.010142, 0.817221, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 141.375897, -53.739626, 0.000000, 19.955342, -1.176141, 0.000000, -0.046004, -1.290144, 0.000000, 204.261050, -1.319728, -1, 0.465272, 6.224315, -0.064565, 3.184238, -3.098947, 0.000000, -0.000179, , 
344, 5.752000, Ego, 0, 20.000000, -0.025818, 1.960078, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 180.023701, -60.514204, 0.000000, -19.983065, 0.764017, 0.000000, 0.153207, 3.698195, 0.000000, 165.138250, 1.650196, 1, -0.134804, 3.105349, -0.164365, 0.057523, -3.084070, 0.000000, -0.000217, , Truck, 1, 20.000000, 0.000621, 1.960078, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 160.419050, -55.178389, 0.000000, 19.904156, -1.955993, 0.000000, 0.009925, 0.070414, 0.000000, 185.163809, -1.784436, -1, 0.000564, 6.185269, 0.003950, 3.141593, 3.141593, 0.000000, -0.000198, , Truck+, 2, 20.000000, -0.002384, 1.960078, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 154.444151, -54.629942, 0.000000, 19.914332, -1.846284, 0.000000, -0.023010, -0.302675, 0.000000, 191.165642, -1.742626, -1, 0.042374, 6.190738, -0.015176, 3.148231, -3.134954, 0.000000, -0.000192, , Truck++, 3, 20.000000, -0.009883, 1.960078, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 141.774984, -53.763652, 0.000000, 19.954350, -1.201281, 0.000000, -0.049557, -1.256991, 0.000000, 203.861490, -1.336256, -1, 0.448744, 6.223056, -0.062916, 3.182908, -3.100277, 0.000000, -0.000180, , 
345, 5.767000, Ego, 0, 20.000000, -0.033318, 2.817221, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 179.723989, -60.501652, 0.000000, -19.980836, 0.836814, 0.000000, 0.148613, 4.853144, 0.000000, 165.437720, 1.665770, 1, -0.119230, 3.101233, -0.274386, 0.053472, -3.088121, 0.000000, -0.000217, , Truck, 1, 20.000000, 0.000622, 2.817221, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 160.717614, -55.207709, 0.000000, 19.904284, -1.954615, 0.000000, 0.008564, 0.091854, 0.000000, 184.863703, -1.784436, -1, 0.000564, 6.185328, 0.003957, 3.141593, 3.141593, 0.000000, -0.000198, , Truck+, 2, 20.000000, -0.002256, 2.817221, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 154.742861, -54.657700, 0.000000, 19.913962, -1.850577, 0.000000, -0.024695, -0.286169, 0.000000, 190.865546, -1.744544, -1, 0.040456, 6.190523, -0.014361, 3.147958, -3.135227, 0.000000, -0.000192, , Truck++, 3, 20.000000, -0.009691, 2.817221, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 142.074290, -53.781949, 0.000000, 19.953701, -1.219776, 0.000000, -0.043266, -1.233000, 0.000000, 203.561800, -1.348356, -1, 0.436644, 6.222131, -0.061696, 3.181929, -3.101257, 0.000000, -0.000180, , 
346, 5.782000, Ego, 0, 20.000000, -0.032854, 3.674364, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 179.424316, -60.488155, 0.000000, -19.978186, 0.899787, 0.000000, 0.176685, 4.198218, 0.000000, 165.737237, 1.680420, 1, -0.104580, 3.098096, -0.209153, 0.050399, -3.091193, 0.000000, -0.000216, , Truck, 1, 20.000000, 0.000622, 3.674364, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 161.016180, -55.237010, 0.000000, 19.904393, -1.953432, 0.000000, 0.007253, 0.078870, 0.000000, 184.563597, -1.784436, -1, 0.000564, 6.185388, 0.003963, 3.141593, 3.141593, 0.000000, -0.000198, , Truck+, 2, 20.000000, -0.002138, 3.674364, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 155.041565, -54.685520, 0.000000, 19.913603, -1.854643, 0.000000, -0.023908, -0.271103, 0.000000, 190.565448, -1.746384, -1, 0.038616, 6.190319, -0.013608, 3.147696, -3.135489, 0.000000, -0.000192, , Truck++, 3, 20.000000, -0.009499, 3.674364, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 142.373584, -53.800517, 0.000000, 19.952949, -1.237897, 0.000000, -0.050133, -1.208088, 0.000000, 203.262092, -1.360169, -1, 0.424831, 6.221224, -0.060471, 3.180968, -3.102218, 0.000000, -0.000180, , 
347, 5.799000, Ego, 0, 20.000000, -0.029322, 4.645793, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 179.084742, -60.471707, 0.000000, -19.974915, 0.967521, 0.000000, 0.192374, 3.984346, 0.000000, 166.076741, 1.695895, 1, -0.089105, 3.094923, -0.186669, 0.047299, -3.094293, 0.000000, -0.000216, , Truck, 1, 20.000000, 0.000623, 4.645793, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 161.354557, -55.270197, 0.000000, 19.904508, -1.952168, 0.000000, 0.006795, 0.074347, 0.000000, 184.223477, -1.784436, -1, 0.000564, 6.185455, 0.003969, 3.141593, 3.141593, 0.000000, -0.000199, , Truck+, 2, 20.000000, -0.002011, 4.645793, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 155.380090, -54.717122, 0.000000, 19.913217, -1.858979, 0.000000, -0.022747, -0.255061, 0.000000, 190.225337, -1.748374, -1, 0.036626, 6.190101, -0.012804, 3.147413, -3.135772, 0.000000, -0.000193, , Truck++, 3, 20.000000, -0.009281, 4.645793, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 142.712769, -53.821902, 0.000000, 19.952060, -1.257961, 0.000000, -0.052338, -1.180254, 0.000000, 202.922403, -1.373196, -1, 0.411804, 6.220219, -0.059086, 3.179902, -3.103284, 0.000000, -0.000181, , 
348, 5.815000, Ego, 0, 20.000000, -0.035475, 5.560078, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 178.765197, -60.455100, 0.000000, -19.971589, 1.037969, 0.000000, 0.207924, 4.403024, 0.000000, 166.396324, 1.709355, 1, -0.075645, 3.091309, -0.225838, 0.043755, -3.097838, 0.000000, -0.000216, , Truck, 1, 20.000000, 0.000624, 5.560078, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 161.673031, -55.301411, 0.000000, 19.904629, -1.950863, 0.000000, 0.007520, 0.081583, 0.000000, 183.903364, -1.784436, -1, 0.000564, 6.185519, 0.003975, 3.141593, 3.141593, 0.000000, -0.000199, , Truck+, 2, 20.000000, -0.001895, 5.560078, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 155.698696, -54.746928, 0.000000, 19.912874, -1.862825, 0.000000, -0.021422, -0.240328, 0.000000, 189.905231, -1.750165, -1, 0.034835, 6.189908, -0.012064, 3.147158, -3.136027, 0.000000, -0.000193, , Truck++, 3, 20.000000, -0.009078, 5.560078, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 143.031989, -53.842325, 0.000000, 19.951268, -1.276435, 0.000000, -0.049466, -1.154624, 0.000000, 202.602676, -1.385142, -1, 0.399858, 6.219295, -0.057795, 3.178919, -3.104266, 0.000000, -0.000181, , 
349, 5.832000, Ego, 0, 20.000000, -0.031760, 0.248322, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 178.425744, -60.436248, 0.000000, -19.967800, 1.108946, 0.000000, 0.222887, 4.175097, 0.000000, 166.735929, 1.722473, 1, -0.062527, 3.087872, -0.202188, 0.040391, -3.101202, 0.000000, -0.000215, , Truck, 1, 20.000000, 0.000625, 0.248322, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 162.011412, -55.334553, 0.000000, 19.904748, -1.949555, 0.000000, 0.007048, 0.076912, 0.000000, 183.563243, -1.784436, -1, 0.000564, 6.185586, 0.003982, 3.141593, 3.141593, 0.000000, -0.000199, , Truck+, 2, 20.000000, -0.001779, 0.248322, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 156.037208, -54.778661, 0.000000, 19.912528, -1.866660, 0.000000, -0.020333, -0.225594, 0.000000, 189.565118, -1.751980, -1, 0.033020, 6.189715, -0.011325, 3.146900, -3.136285, 0.000000, -0.000193, , Truck++, 3, 20.000000, -0.008864, 0.248322, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 143.371146, -53.864351, 0.000000, 19.950392, -1.295597, 0.000000, -0.051562, -1.127188, 0.000000, 202.262948, -1.397489, -1, 0.387511, 6.218335, -0.056430, 3.177898, -3.105287, 0.000000, -0.000181, , 
350, 5.850000, Ego, 0, 20.000000, -0.032106, 1.276893, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 178.066402, -60.414922, 0.000000, -19.963472, 1.184761, 0.000000, 0.240439, 4.211933, 0.000000, 167.095559, 1.735024, 1, -0.049976, 3.084193, -0.204392, 0.036789, -3.104803, 0.000000, -0.000215, , Truck, 1, 20.000000, 0.000627, 1.276893, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 162.369699, -55.369620, 0.000000, 19.904876, -1.948166, 0.000000, 0.007071, 0.077168, 0.000000, 183.203115, -1.784436, -1, 0.000564, 6.185658, 0.003989, 3.141593, 3.141593, 0.000000, -0.000200, , Truck+, 2, 20.000000, -0.001662, 1.276893, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 156.395628, -54.812329, 0.000000, 19.912184, -1.870453, 0.000000, -0.019115, -0.210756, 0.000000, 189.204997, -1.753810, -1, 0.031190, 6.189525, -0.010581, 3.146640, -3.136546, 0.000000, -0.000194, , Truck++, 3, 20.000000, -0.008639, 1.276893, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 143.730236, -53.888027, 0.000000, 19.949465, -1.315371, 0.000000, -0.051476, -1.098546, 0.000000, 201.903214, -1.410184, -1, 0.374816, 6.217345, -0.054999, 3.176843, -3.106342, 0.000000, -0.000182, , 
351, 5.867000, Ego, 0, 20.000000, -0.036170, 2.248322, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 177.727099, -60.393484, 0.000000, -19.958980, 1.261082, 0.000000, 0.264221, 4.489515, 0.000000, 167.435254, 1.745604, 1, -0.039396, 3.080279, -0.230267, 0.032948, -3.108645, 0.000000, -0.000215, , Truck, 1, 20.000000, 0.000628, 2.248322, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 162.708084, -55.402715, 0.000000, 19.905004, -1.946775, 0.000000, 0.007538, 0.081840, 0.000000, 182.862994, -1.784436, -1, 0.000564, 6.185726, 0.003995, 3.141593, 3.141593, 0.000000, -0.000200, , Truck+, 2, 20.000000, -0.001555, 2.248322, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 156.734130, -54.844184, 0.000000, 19.911880, -1.873805, 0.000000, -0.017926, -0.197180, 0.000000, 188.864883, -1.755458, -1, 0.029542, 6.189357, -0.009900, 3.146406, -3.136780, 0.000000, -0.000194, , Truck++, 3, 20.000000, -0.008429, 2.248322, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 144.069363, -53.910698, 0.000000, 19.948617, -1.333594, 0.000000, -0.049876, -1.071918, 0.000000, 201.563447, -1.421842, -1, 0.363158, 6.216433, -0.053662, 3.175869, -3.107316, 0.000000, -0.000182, , 
352, 5.883000, Ego, 0, 20.000000, -0.036526, 3.162607, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 177.407828, -60.372148, 0.000000, -19.954472, 1.333450, 0.000000, 0.281741, 4.522952, 0.000000, 167.755003, 1.754425, 1, -0.030575, 3.076558, -0.232533, 0.029296, -3.112297, 0.000000, -0.000214, , Truck, 1, 20.000000, 0.000629, 3.162607, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 163.026566, -55.433843, 0.000000, 19.905125, -1.945461, 0.000000, 0.007563, 0.082120, 0.000000, 182.542880, -1.784436, -1, 0.000564, 6.185790, 0.004002, 3.141593, 3.141593, 0.000000, -0.000200, , Truck+, 2, 20.000000, -0.001459, 3.162607, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 157.052715, -54.874212, 0.000000, 19.911609, -1.876764, 0.000000, -0.016915, -0.184943, 0.000000, 188.544774, -1.756940, -1, 0.028060, 6.189208, -0.009286, 3.146195, -3.136991, 0.000000, -0.000194, , Truck++, 3, 20.000000, -0.008234, 3.162607, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 144.388528, -53.932304, 0.000000, 19.947818, -1.350346, 0.000000, -0.049925, -1.046992, 0.000000, 201.243652, -1.432527, -1, 0.352473, 6.215595, -0.052417, 3.174972, -3.108213, 0.000000, -0.000182, , 
353, 5.899000, Ego, 0, 20.000000, -0.034601, 4.076893, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 177.088631, -60.349685, 0.000000, -19.949759, 1.403948, 0.000000, 0.294578, 4.406133, 0.000000, 168.074782, 1.762138, 1, -0.022862, 3.073034, -0.220274, 0.025840, -3.115753, 0.000000, -0.000214, , Truck, 1, 20.000000, 0.000630, 4.076893, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 163.345050, -55.464950, 0.000000, 19.905242, -1.944185, 0.000000, 0.007323, 0.079759, 0.000000, 182.222765, -1.784436, -1, 0.000564, 6.185854, 0.004008, 3.141593, 3.141593, 0.000000, -0.000200, , Truck+, 2, 20.000000, -0.001367, 4.076893, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 157.371297, -54.904285, 0.000000, 19.911353, -1.879538, 0.000000, -0.015979, -0.173343, 0.000000, 188.224665, -1.758358, -1, 0.026642, 6.189069, -0.008704, 3.145993, -3.137192, 0.000000, -0.000195, , Truck++, 3, 20.000000, -0.008040, 4.076893, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 144.707680, -53.954171, 0.000000, 19.947007, -1.366701, 0.000000, -0.050709, -1.022234, 0.000000, 200.923841, -1.442932, -1, 0.342068, 6.214776, -0.051182, 3.174095, -3.109090, 0.000000, -0.000183, , 
354, 5.919000, Ego, 0, 20.000000, -0.027940, 5.219750, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 176.689753, -60.320014, 0.000000, -19.943938, 1.483577, 0.000000, 0.291036, 3.981437, 0.000000, 168.474539, 1.770213, 1, -0.014787, 3.069476, -0.177870, 0.022368, -3.119225, 0.000000, -0.000214, , Truck, 1, 20.000000, 0.000631, 5.219750, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 163.743158, -55.503805, 0.000000, 19.905389, -1.942748, 0.000000, 0.007370, 0.071827, 0.000000, 181.822622, -1.784436, -1, 0.000564, 6.185934, 0.004015, 3.141593, 3.141593, 0.000000, -0.000201, , Truck+, 2, 20.000000, -0.001263, 5.219750, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 157.769519, -54.941939, 0.000000, 19.911071, -1.882741, 0.000000, -0.014099, -0.160130, 0.000000, 187.824528, -1.760039, -1, 0.024961, 6.188908, -0.008037, 3.145755, -3.137431, 0.000000, -0.000195, , Truck++, 3, 20.000000, -0.007800, 5.219750, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 145.106600, -53.981902, 0.000000, 19.945969, -1.386533, 0.000000, -0.051897, -0.991576, 0.000000, 200.524057, -1.455516, -1, 0.329484, 6.213783, -0.049655, 3.173029, -3.110156, 0.000000, -0.000183, , 
355, 5.934000, Ego, 0, 20.000000, -0.035440, 6.076893, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 176.390677, -60.296594, 0.000000, -19.938382, 1.561300, 0.000000, 0.370381, 5.181547, 0.000000, 168.774382, 1.775124, 1, -0.009876, 3.065053, -0.294876, 0.018009, -3.123584, 0.000000, -0.000213, , Truck, 1, 20.000000, 0.000632, 6.076893, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 164.041742, -55.532925, 0.000000, 19.905589, -1.941355, 0.000000, 0.013295, 0.092898, 0.000000, 181.522515, -1.784436, -1, 0.000564, 6.185995, 0.004021, 3.141593, 3.141593, 0.000000, -0.000201, , Truck+, 2, 20.000000, -0.001180, 6.076893, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 158.068183, -54.970214, 0.000000, 19.910933, -1.884992, 0.000000, -0.009196, -0.150071, 0.000000, 187.524424, -1.761245, -1, 0.023755, 6.188795, -0.007514, 3.145583, -3.137602, 0.000000, -0.000195, , Truck++, 3, 20.000000, -0.007624, 6.076893, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 145.405780, -54.002918, 0.000000, 19.945341, -1.401081, 0.000000, -0.041873, -0.969891, 0.000000, 200.224205, -1.464716, -1, 0.320284, 6.213054, -0.048536, 3.172246, -3.110939, 0.000000, -0.000183, , 
356, 5.950000, Ego, 0, 20.000000, -0.032881, 0.707993, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 176.071750, -60.270509, 0.000000, -19.932943, 1.630306, 0.000000, 0.339958, 4.312893, 0.000000, 169.094232, 1.779275, 1, -0.005725, 3.061704, -0.209325, 0.014728, -3.126865, 0.000000, -0.000213, , Truck, 1, 20.000000, 0.000633, 0.707993, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 164.360233, -55.563967, 0.000000, 19.905702, -1.940113, 0.000000, 0.007103, 0.077650, 0.000000, 181.202400, -1.784436, -1, 0.000564, 6.186059, 0.004027, 3.141593, 3.141593, 0.000000, -0.000201, , Truck+, 2, 20.000000, -0.001102, 0.707993, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 158.386754, -55.000410, 0.000000, 19.910723, -1.887226, 0.000000, -0.013126, -0.139661, 0.000000, 187.204312, -1.762476, -1, 0.022524, 6.188683, -0.007014, 3.145408, -3.137777, 0.000000, -0.000196, , Truck++, 3, 20.000000, -0.007437, 0.707993, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 145.724892, -54.025577, 0.000000, 19.944528, -1.416208, 0.000000, -0.050805, -0.945444, 0.000000, 199.904351, -1.474269, -1, 0.310731, 6.212297, -0.047346, 3.171430, -3.111755, 0.000000, -0.000183, , 
357, 5.968000, Ego, 0, 20.000000, -0.031286, 1.736565, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 175.713070, -60.239799, 0.000000, -19.926684, 1.706137, 0.000000, 0.347735, 4.212825, 0.000000, 169.454080, 1.782602, 1, -0.002398, 3.058119, -0.199175, 0.011219, -3.130373, 0.000000, -0.000213, , Truck, 1, 20.000000, 0.000634, 1.736565, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 164.718538, -55.598864, 0.000000, 19.905827, -1.938748, 0.000000, 0.006917, 0.075822, 0.000000, 180.842270, -1.784436, -1, 0.000564, 6.186132, 0.004034, 3.141593, 3.141593, 0.000000, -0.000202, , Truck+, 2, 20.000000, -0.001018, 1.736565, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 158.745143, -55.034422, 0.000000, 19.910503, -1.889550, 0.000000, -0.012219, -0.129096, 0.000000, 186.844187, -1.763795, -1, 0.021205, 6.188567, -0.006484, 3.145221, -3.137964, 0.000000, -0.000196, , Truck++, 3, 20.000000, -0.007230, 1.736565, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 146.083877, -54.051367, 0.000000, 19.943613, -1.432751, 0.000000, -0.050826, -0.919016, 0.000000, 199.544500, -1.484696, -1, 0.300304, 6.211468, -0.046027, 3.170535, -3.112650, 0.000000, -0.000184, , 
358, 5.985000, Ego, 0, 20.000000, -0.037214, 2.707993, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 175.374429, -60.209466, 0.000000, -19.920014, 1.784310, 0.000000, 0.392347, 4.598413, 0.000000, 169.793948, 1.784436, 1, -0.000564, 3.054091, -0.236914, 0.007264, -3.134329, 0.000000, -0.000212, , Truck, 1, 20.000000, 0.000635, 2.707993, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 165.056939, -55.631799, 0.000000, 19.905956, -1.937341, 0.000000, 0.007611, 0.082772, 0.000000, 180.502148, -1.784436, -1, 0.000564, 6.186201, 0.004041, 3.141593, 3.141593, 0.000000, -0.000202, , Truck+, 2, 20.000000, -0.000941, 2.707993, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 159.083618, -55.066579, 0.000000, 19.910311, -1.891577, 0.000000, -0.011296, -0.119264, 0.000000, 186.504068, -1.764982, -1, 0.020018, 6.188465, -0.005990, 3.145053, -3.138133, 0.000000, -0.000196, , Truck++, 3, 20.000000, -0.007038, 2.707993, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 146.422904, -54.075982, 0.000000, 19.942784, -1.447960, 0.000000, -0.048765, -0.894680, 0.000000, 199.204628, -1.494264, -1, 0.290736, 6.210707, -0.044804, 3.169711, -3.113474, 0.000000, -0.000184, , 
